text,ground truth,CER,posterior probability,mean sequence probability,min sequence probability,mean sequence entropy,mean sequence probablity with latex check,probability variance,low confidence ratio,combined score
\omega_{\lambda}=2xF\int_{v}^{\frac{1}{(z}}(\hat{\epsilon}_{\epsilon}s_{\epsilon}+\dot{z}^{3}s)=2xf_{\epsilon}^{2}(\frac{\lambda}{\ell}_{\epsilon}^{t}a_{-}t\delta/\frac{z^{2}}{\beta}),(J_{x})=2vF\int_{0}^{\frac{1}{2}}(e_{x}^{2}\deltaz+z^{2}\deltaz)=2vF\int_{0}^{\frac{1}{2}}(e_{x}^{2}\deltaz+\delta\frac{z^{3}}{3}),0.5,0.7634190320968628,0.811814546585083,0.16215024888515472,0.9243993456586032,0.811814546585083,0.05402928590774536,0.14999999105930328,-0.07503391784126871
\frac{d\phi}{dt}=k\phi,\frac{d\phi}{dt}=k\phi,0.0,0.9769456386566162,0.9794461131095886,0.747606098651886,0.085269882058388,0.9794461131095886,0.00449046166613698,0.0,0.35767049242048027
"\vec{x}\in\vec{x}_{T}_{T}_{T}_{D},","\bar{x}\in\bar{x}_{\bar}{F},Q.E.D.",0.5652173913043478,0.7333323359489441,0.789000391960144,0.16876207292079926,0.8938235531146943,0.789000391960144,0.062334127724170685,0.1785714328289032,-0.07764355102760075
C=cA,C=cA,0.0,0.9166895151138306,0.9295479655265808,0.6190842390060425,0.14537763880382823,0.9295479655265808,0.02330048196017742,0.0,0.31366813068910104
7+25+14+2+36=84,7+25+14+2+36=84,0.0,0.9962401986122131,0.9962688088417053,0.9756309986114502,0.02405092917312383,0.9962688088417053,5.9180125390412286e-05,0.0,0.3888871518674326
k^{2}(n_{0}-0)=(\lambda-2w)(x+w\pm\sqrt{-(3w^{3}-p)})=x^{3}-p-2w(4w\prime-p(\Gamma),(x^{3}_{-}px-q)=(x-2w)(x+w\pm\sqrt{-(3w^{2}-p)})=x^{3}-px-2w(4w^{2}-p)(17,0.2835820895522388,0.7592938542366028,0.8222501277923584,0.07882799208164215,0.7725549301776234,0.8222501277923584,0.06363373249769211,0.1746031790971756,-0.015042556773541174
J_{s2}=\int_{tod>\omegad_{nin}}^{\infty}\frac{ \sin(k_{s}) \sin(k_{s})}{\omegad[\omegad-4\sqrt{(1-k)]^2}}\cdotd(\omegad),J_{s2}=\int_{\omegad>\omega_{dmin}}^{\infty}\frac{ \sin(k_{8}) \sin(k_{9})}{\omegad[\omegad-4\sqrt{(1-k)}]^{2}}\cdotd(\omegad),0.11392405063291139,0.8703378438949585,0.9002275466918945,0.27636221051216125,0.3995768075105957,0.9002275466918945,0.03556247428059578,0.08749999850988388,0.1827602959705428
\sqrt{\frac{3}{(x-3)^2}}=4(3+\frac{3}{V(x-3)},\sqrt{(x-3)^{2}}=4(3+\sqrt{x-3}),0.5833333333333334,0.9105045795440674,0.9233999848365784,0.49564212560653687,0.20330683217765808,0.9233999848365784,0.019550560042262077,0.02857142873108387,0.28232297531735134
C=\frac{\pi}{4}(\frac{a}{2}-\frac{1}{M}+\frac{a}{1-eM\alpha}),C=\frac{\pi}{4}(\frac{a}{2}-\frac{1}{M}+\frac{a}{1-e^{M\alpha}}),0.07317073170731707,0.9762639999389648,0.9792978167533875,0.6410722732543945,0.05886562766754754,0.9792978167533875,0.004940553568303585,0.0,0.368172875634336
"I_{DT}=-1000\alpha_{1},A_{DT}=1000","I_{DT}=-1000a_{1},A_{DT}=1000a_{0}",0.17647058823529413,0.9055923819541931,0.9279139637947083,0.29003745317459106,0.28306196862681354,0.9279139637947083,0.026567788794636726,0.032258063554763794,0.2514891853562051
"\alpha\{10\overline{10}\} \coP,c\{0001\}0P,","a\{1010\}\inftyP,c\{0001\}0P,",0.35,0.9108588695526123,0.918388307094574,0.5959334373474121,0.3464013913752734,0.918388307094574,0.012404579669237137,0.0,0.22879476628772025
r_{A}^{B}_{A}\in \R,r_{A}^{B}\in \mathbb{R},0.5,0.9601519703865051,0.9641668796539307,0.6778714060783386,0.16767753338990904,0.9641668796539307,0.006891434546560049,0.0,0.3185957385056087
Y_{I}=3forA_{I}<Q_{I},Y_{l}=3 \text{for}A_{l}<Q_{l},0.35714285714285715,0.9499135613441467,0.9553989171981812,0.6310623288154602,0.16397954521831515,0.9553989171981812,0.009146100841462612,0.0,0.31656774879194644
=K_3 \sbO_3S+H_2O+Aq,=K_{3}SbO_{3}S+H_{2}O+Ag,0.3333333333333333,0.9468790888786316,0.953460156917572,0.5778922438621521,0.15830956316099398,0.953460156917572,0.010291137732565403,0.0,0.31806023750263124
\nabla=F(\sum_{1}^{n}\alpha_n\alpha_n),V=F(\sum_{1}^{n}\alpha_{n}x_{n}),0.25,0.8493952751159668,0.872931957244873,0.4508185088634491,0.2976536156155092,0.872931957244873,0.034328095614910126,0.09090909361839294,0.21192951792806697
"H_{2}O=H_{2}+O,18=2+16,jest","H_{2}O=H_{2}+O,18=2+16,jest",0.0,0.9427915811538696,0.9520321488380432,0.5601262450218201,0.15286200121201923,0.9520321488380432,0.013843471184372902,0.0,0.3196680590504096
"X=\{x\}\cup\{a\inA-D:\Theta(a,x)\inS,","X=\{x\}\cup\{a\inA-D:\Theta(a,x)\inS\}",0.045454545454545456,0.9813145399093628,0.9824497699737549,0.791090190410614,0.07256139837805382,0.0,0.0020751808770000935,0.0,0.0
\lambda+i\int\frac{(1-\rho^{2})d\phi}{(1-\rho^{2} \sin^{2}\phi) \cos\phi}=C,\lambda+i\int\frac{(1-e^{2})d\phi}{(1-e^{2} \sin^{2}\phi) \cos\phi}=C,0.044444444444444446,0.9381526708602905,0.9517940282821655,0.36072590947151184,0.18088988688541188,0.9517940282821655,0.01699637435376644,0.042553190141916275,0.29985101853031826
"\beta\prime_2 \sin\alpha+0,","\beta\prime_{2} \sin\alpha\neq0,",0.21428571428571427,0.9331510066986084,0.9424558877944946,0.5598631501197815,0.18519834782477082,0.9424558877944946,0.014544030651450157,0.0,0.30290301598788955
B_1=E_1,B_{1}=E_{1},0.36363636363636365,0.7883042693138123,0.843146562576294,0.28405725955963135,0.07885580223339937,0.843146562576294,0.0691302940249443,0.1111111119389534,0.2834940817493672
a_{1}\rho\cupa_{1}\rho^{2}\cup\dots\cupa_{1}\rho^{n}=V,a_{1}\rho\cupa_{1}\rho^{2}\cup\dots\cupa_{1}\rho^{n}=V,0.0,0.9482746124267578,0.9592454433441162,0.376731276512146,0.1450433937672967,0.9592454433441162,0.013550058007240295,0.029411764815449715,0.3197984668676379
\alpha=\alpha_1\sqrt{\mu}+\alpha_2\mu+\alpha_3\mu\sqrt{\mu},\alpha=\alpha_{1}\sqrt{\mu}+\alpha_{2}\mu+\alpha_{3}\mu\sqrt{\mu},0.20689655172413793,0.9433944821357727,0.9497534036636353,0.5604191422462463,0.19003507315970825,0.9497534036636353,0.009884129278361797,0.0,0.3038873322015708
a=ArcTh\frac{Q}{P},a=ArcTh\frac{Q}{p},0.07142857142857142,0.8567253351211548,0.9111723899841309,0.17675068974494934,0.376888092007448,0.9111723899841309,0.05011029168963432,0.0625,0.20121371919067316
h\prime-\alpha\prime=0,h\prime-\alpha\prime=0,0.0,0.9202225804328918,0.9311963319778442,0.5955821871757507,0.18638631178934398,0.9311963319778442,0.01851698011159897,0.0,0.29792400807540015
\SigmaA^{\prime}A^{\prime\prime\prime\prime}-A^{\prime\prime3}-A^{\prime3}-A^{\prime\prime2}+A^{\prime\prime\prime\prime}A^{\prime\prime\prime}A^{\prime\prime\prime}-A^{\prime2}A^{\primeN}+,2A\primeA\prime\primeA\prime\prime\prime-A\prime\prime^{3}-AA\prime\prime\prime^{2}+AA\prime\primeA^{IV}-A\prime^{2}A^{IV}+,0.6981132075471698,0.9134947657585144,0.9283806681632996,0.3576463758945465,0.2658739558784693,0.9283806681632996,0.019478831440210342,0.02631578966975212,0.25973952697998165
"A_{o}=(a_{o},a_{1},a_{2},a_{j})(\alpha,\gamma)^{3}","A_{0}=(a_{0},a_{1},a_{2},a_{3})(x,\gamma)^{3}",0.1,0.9509325623512268,0.9587178826332092,0.4892527759075165,0.13684022386158695,0.9587178826332092,0.011456891894340515,0.02380952425301075,0.32398915865804684
"\sum_{=+1}^{\infty/2/}a_{i}a_{i}a_{1}^{+}=\Phi_{1}^{(k-)}\mu_{k}^{-1}+\beta_{2}^{(k-k)}\mu_{k}^{-2}+\dots+\beta_{\mu}^{(k)},(k=1,2,\dots,w)","\sum_{v=s+1}^{(s,s\prime)}\alpha_{v}\mu_{k}^{v}=\beta_{1}^{(s,s\prime)}\mu_{k}^{m-1}+\beta_{2}^{(s,s\prime)}\mu_{k}^{m-2}+\dots+\beta_{m}^{(s,s\prime)},(k=1,2,\dots,m).",0.2982456140350877,0.8268272876739502,0.8626503944396973,0.16588497161865234,0.6248696310258042,0.8626503944396973,0.042207181453704834,0.0833333358168602,0.07844563820218522
\gamma_{v}=c_{v}/R,\gamma_{v}=c_{v}/R,0.0,0.957582950592041,0.9613452553749084,0.7263767123222351,0.15231292825822795,0.9613452553749084,0.006766225211322308,0.0,0.32361293084667225
"r_j(a,b)=s_j(a_i,b_i)","r_{j}(a,b)=s_{j}(a_{i},b_{i})",0.27586206896551724,0.9692239761352539,0.9731243848800659,0.6398558020591736,0.07386517491528617,0.9731243848800659,0.006338794250041246,0.0,0.3597036839859119
2CB\timesBD=CB^{2}+BA^{2},2CB\timesBD=CB^{2}+BA^{2},0.0,0.9762598276138306,0.977684736251831,0.7965667247772217,0.09995486747299186,0.977684736251831,0.002644709311425686,0.0,0.3510919475115357
h=4.954cm,h=4.954cm,0.0,0.9718455076217651,0.9732692241668701,0.8524386286735535,0.10618800002602787,0.9732692241668701,0.00286599388346076,0.0,0.3468324896563369
+[(1+y^{3})dx^{2}+(1+x^{2})dy^{2}-2xydxdy][2\phi^{2}(1+x^{2}+y^{2})],+[(1+y^{2})dx^{2}+(1+x^{2})dy^{2}-2xydxdy]/[2\rho^{2}(1+x^{2}+y^{2})],0.045454545454545456,0.9397550821304321,0.9479777812957764,0.5337789058685303,0.19088449646882502,0.9479777812957764,0.012258757837116718,0.0,0.30283731393078056
\rho^2=2a^2(1+ \cos\frac{2p}{p+2q}\omega),\rho^{2}=2a^{2}(1+ \cos\frac{2p}{p+2q}\phi),0.15625,0.9453188180923462,0.9568868279457092,0.45440396666526794,0.16594326925196867,0.9568868279457092,0.015807483345270157,0.03333333507180214,0.30971075646313584
(\frac{\widehat{\Delta}y}{\Deltat})=\frac{1}{nmT}(\tilde{v}_{n+1}-\tilde{y}_{1}),(\frac{\tilde{\Deltay}}{\Deltat})=\frac{1}{nmT}(\tilde{y}_{n+1}-\tilde{y}_{1}),0.08888888888888889,0.9533747434616089,0.9631863832473755,0.45613014698028564,0.12814662550373973,0.9631863832473755,0.013103839010000229,0.042553190141916275,0.32550526506907107
:::::::::::::::::::::,"0.Pr(E)\le1\cdotD(0,2\pi)C(r)",1.0,0.4791072607040405,0.5283698439598083,0.14312775433063507,2.2275381132785697,0.5283698439598083,0.05204230174422264,0.6086956858634949,-0.8014064449002036
\begin{array}{ccc}{03\times5=(72+1)5=4655}\\{\frac{7}{27}\times\lambda\le}&{5}&s=&{(78}&8+\frac{1)5}{1}&5=365,\align*93\times5&=(92+1)5=465\\79\times5&=(78+1)5=395\\57\times5&=(56+1)5=235 \align*,0.7611940298507462,0.6818162798881531,0.747692883014679,0.15464715659618378,1.28621691878446,0.0,0.07178846001625061,0.236111119389534,-0.0
(\DeltaB:AC+BC)=ab:AB,(\underbrace{AB:AC+BC})=ab:AB,0.21052631578947367,0.9709138870239258,0.9730473756790161,0.7613063454627991,0.10700259738890594,0.9730473756790161,0.003902002703398466,0.0,0.3464179113160441
L_i\simO_i\timesk\timesj\times\frac{e^{-(\mu_11+\mu_{3}x_{3}x_{3})}{X_{1}^{2}}},I_{i}\simO_{i}\timesk\timesj\times\frac{e^{-(\mu_{1}x_{1i}+\mu_{2}x_{2i})}}{X_{i}^{2}},0.3,0.8611738085746765,0.8783329129219055,0.4429962635040283,0.42742916029751643,0.8783329129219055,0.024727053940296173,0.05454545468091965,0.16945241011357173
"a=3x,b=3y,c=3z","a=3x,b=3y,c=3z.",0.06666666666666667,0.9904334545135498,0.9908454418182373,0.8845793008804321,0.03643235901953671,0.9908454418182373,0.0008122988510876894,0.0,0.38176523311948024
\bar{A}_{1}=E_{U}t_{U}+2E_{CS}+E_{L}t_{L}=A_{1},\bar{A}_{1}=E_{U}t_{U}+2E_{C}s+E_{L}t_{L}=A_{1},0.045454545454545456,0.9917253851890564,0.9920371770858765,0.8723934888839722,0.04094221672098534,0.9920371770858765,0.0005891930195502937,0.0,0.3804379841459565
2i_{s}=j^{\beta}=i^{\alpha}+i^{0},^{2}i_{s}=i^{\beta}=i^{\alpha}+i^{0},0.14814814814814814,0.9284182190895081,0.9404736161231995,0.4413703978061676,0.2181221490785893,0.9404736161231995,0.016588203608989716,0.03846153989434242,0.2812482788389756
"\Gamma(\frac{1}{2})=2\inte^{-2dz}=\sqrt{\pi}=1,7725","\Gamma(\frac{1}{2})=2\int_{0}^{\infty}e^{-z^{2}}dz=\sqrt{\pi}=1,7725,",0.32608695652173914,0.9087281823158264,0.9274351000785828,0.42004525661468506,0.2609504977566783,0.9274351000785828,0.026082536205649376,0.02857142873108387,0.260879555182545
"\mathcal{Y}_{I}=\frac{a_1}{a_{0}},\mathcal{X}_{I}=\frac{a_{L}}{a_{I}}\cdot\frac{a_{I}}{a_{0}},\dots,\mathcal{Y}_{I}=\frac{\frac{a_{I}}{a_{I}}}{a_{o_{J}}}\cdot\frac{a_{II}}{a_{x_{J}}}\dots\frac{a_{I}}{a_{0}}\cdot\frac{a_{I}}{a_{0}}.","\mathcal{F}_{1}=\frac{a_{1}}{a_{0}},\mathcal{F}_{2}=\frac{a_{2}}{a_{1}}\cdot\frac{a_{1}}{a_{0}},\dots\mathcal{F}_{i}=\frac{a_{i}}{a_{i-1}}\cdot\frac{a_{i-1}}{a_{i-2}}\cdot\dots\cdot\frac{a_{1}}{a",0.4603174603174603,0.8521691560745239,0.888527512550354,0.1329079121351242,0.5137098664833776,0.0,0.04088873788714409,0.08749999850988388,0.0
D:\delta=f:f\prime,D:\delta=f:f\prime,0.0,0.9568287134170532,0.9583889245986938,0.8640261292457581,0.19646526073775633,0.9583889245986938,0.0032109543681144714,0.0,0.304769465544375
\frac{dx}{du}=\sum_{n}\frac{u^{\prime\prime\prime}v^{n+1}}{n!\Gamma(s+n+2)},\frac{dx}{du}=\sum_{\mu}\frac{u^{\mu}v^{\mu+1}}{\mu!\Gamma(s+\mu+2)},0.16666666666666666,0.8858347535133362,0.9081911444664001,0.4186285436153412,0.3910417406012762,0.9081911444664001,0.030289582908153534,0.06521739065647125,0.19381628341475535
