text,ground truth,CER,posterior probability,mean sequence probability,min sequence probability,mean sequence entropy,mean sequence probablity with latex check,probability variance,low confidence ratio,combined score
\omega_{3}=2xF\int_{0}^{\frac{1}{2}}(\hat{e}_{2}s_{2}+s^{3}s_{2})=2pf_{s}^{2}\int_{s}^{\frac{1}{2}}(\begin{array}{cc}\\t&t\\t_{1}4.4.t\partial/\frac{x}{3}\end{array}),(J_{x})=2vF\int_{0}^{\frac{1}{2}}(e_{x}^{2}\deltaz+z^{2}\deltaz)=2vF\int_{0}^{\frac{1}{2}}(e_{x}^{2}\deltaz+\delta\frac{z^{3}}{3}),0.5869565217391305,0.7470777630805969,0.7988848090171814,0.2181418389081955,0.8027346945673912,0.7988848090171814,0.06047707051038742,0.18918919563293457,-0.03937779334667088
\frac{d\phi}{dt}=k\phi,\frac{d\phi}{dt}=k\phi,0.0,0.9879410862922668,0.9885684847831726,0.8673203587532043,0.059707691689254716,0.9885684847831726,0.001235084026120603,0.0,0.3715443172375672
"\vec{x}\in\vec{x}_{T}_{T}_{T}_{T},","\bar{x}\in\bar{x}_{\bar}{F},Q.E.D.",0.6086956521739131,0.7528943419456482,0.7958622574806213,0.26599743962287903,1.1421384300827004,0.7958622574806213,0.053857699036598206,0.1428571492433548,-0.1670818988895026
C=cA,C=cA,0.0,0.9212899804115295,0.932525098323822,0.6397977471351624,0.14703113296309311,0.932525098323822,0.02073250524699688,0.0,0.31419758614429155
7+25+14+2+36=84,7+25+14+2+36=84,0.0,0.9958974123001099,0.9959308505058289,0.9739044308662415,0.025429321180935303,0.9959308505058289,6.931035022716969e-05,0.0,0.38820061172995746
k^{2}g^{2}-0)=(\lambda-2w)(x+w\pm\sqrt{-(3w^{3}-p)})=x^{3}-p-2w(4w\prime-p\Omega(\Gamma,(x^{3}_{-}px-q)=(x-2w)(x+w\pm\sqrt{-(3w^{2}-p)})=x^{3}-px-2w(4w^{2}-p)(17,0.2835820895522388,0.7702558636665344,0.8260097503662109,0.13038095831871033,0.8405760120633988,0.8260097503662109,0.05752495303750038,0.16129031777381897,-0.03808456823363893
J_{s2}=\int_{tod>\infty}^{\infty}\frac{ \sin(k_{s}) \sin(k_{s})}{\omegad[\omegad-4\sqrt{1-k})]^2}.d(0d),J_{s2}=\int_{\omegad>\omega_{dmin}}^{\infty}\frac{ \sin(k_{8}) \sin(k_{9})}{\omegad[\omegad-4\sqrt{(1-k)}]^{2}}\cdotd(\omegad),0.24050632911392406,0.8504624962806702,0.889766275882721,0.1628125011920929,0.46422928377048006,0.889766275882721,0.04009323939681053,0.0833333358168602,0.15354812968152434
\sqrt{\frac{(x-3)^2}{(x-3)^2}}=4(3+\sqrt{(x-3)},\sqrt{(x-3)^{2}}=4(3+\sqrt{x-3}),0.5416666666666666,0.9131507873535156,0.9292749166488647,0.29402974247932434,0.25698422139799193,0.9292749166488647,0.01924907974898815,0.027027027681469917,0.26351087256405514
C=\frac{\pi}{4}(\frac{a}{2}-\frac{1}{M}+\frac{a}{1-eM\alpha}),C=\frac{\pi}{4}(\frac{a}{2}-\frac{1}{M}+\frac{a}{1-e^{M\alpha}}),0.07317073170731707,0.9828342795372009,0.9840771555900574,0.8009553551673889,0.058839048480721676,0.9840771555900574,0.002249425509944558,0.0,0.3700952428437343
"IDT=-1000\alpha_1,ADT=100","I_{DT}=-1000a_{1},A_{DT}=1000a_{0}",0.4411764705882353,0.8606768250465393,0.8840196132659912,0.35298553109169006,0.3434949712414834,0.8840196132659912,0.03202607110142708,0.04545454680919647,0.20711894744796383
"\alpha\{10\overline{10}\} \coP,c\{0001\}0P,","a\{1010\}\inftyP,c\{0001\}0P,",0.35,0.917908787727356,0.9267159700393677,0.5565001964569092,0.3180325318508355,0.9267159700393677,0.013516470789909363,0.0,0.24347337527541288
r_{A}^{B}\in \R,r_{A}^{B}\in \mathbb{R},0.4,0.811690092086792,0.8986096978187561,0.09800519049167633,0.18258813500993737,0.8986096978187561,0.06115366891026497,0.0714285746216774,0.272122910199192
Y_{I}=3forA_{I}<Q_{I},Y_{l}=3 \text{for}A_{l}<Q_{l},0.35714285714285715,0.9497262239456177,0.9549435377120972,0.6430898308753967,0.1703967797445661,0.9549435377120972,0.008830434642732143,0.0,0.31381870318701244
=K_3 \SbO_3S+H_2O+Aq,=K_{3}SbO_{3}S+H_{2}O+Ag,0.2916666666666667,0.9337408542633057,0.945227324962616,0.4647271931171417,0.19013874439277537,0.945227324962616,0.016036706045269966,0.0476190485060215,0.29251162252673196
\nabla=F(\sum_{1}^{n}\alpha_n\alpha_n),V=F(\sum_{1}^{n}\alpha_{n}x_{n}),0.25,0.8396009802818298,0.873851478099823,0.2759105861186981,0.26064511940299084,0.873851478099823,0.041079189628362656,0.09090909361839294,0.22710072475505427
"H_{0}O=H_{2}+0,18=2+16,jest","H_{2}O=H_{2}+O,18=2+16,jest",0.07407407407407407,0.9367011785507202,0.9465368390083313,0.4989142417907715,0.17856168148093024,0.9465368390083313,0.014677569270133972,0.03448275849223137,0.30029351131251414
"X=\{x\}\cup\{a\inA-D:\Theta(a,x)\inS,","X=\{x\}\cup\{a\inA-D:\Theta(a,x)\inS\}",0.045454545454545456,0.9859616756439209,0.9864354133605957,0.877011239528656,0.06476469266603146,0.0,0.0009206812246702611,0.0,0.0
\lambda+i\int\frac{(1-\rho^{2})d\phi}{(1-\rho^{2} \sin^{2}\phi) \cos\phi}=C,\lambda+i\int\frac{(1-e^{2})d\phi}{(1-e^{2} \sin^{2}\phi) \cos\phi}=C,0.044444444444444446,0.9390801787376404,0.9516502022743225,0.4387059509754181,0.1732032969956832,0.9516502022743225,0.01662321388721466,0.042553190141916275,0.3028681240830725
"\beta\prime_2 \sin\alpha+0,","\beta\prime_{2} \sin\alpha\neq0,",0.21428571428571427,0.9157094955444336,0.9308315515518188,0.45561766624450684,0.21748771850499224,0.9308315515518188,0.02084592916071415,0.0714285746216774,0.2710518182943952
B_1=E_1,B_{1}=E_{1},0.36363636363636365,0.7954964637756348,0.848590075969696,0.30931276082992554,0.08157705000336467,0.848590075969696,0.06901060044765472,0.2222222238779068,0.26236076561095123
a_{1}\rho\cupa_{1}\rho^{2}\cup\dots\cupa_{1}\rho^{n}=V,a_{1}\rho\cupa_{1}\rho^{2}\cup\dots\cupa_{1}\rho^{n}=V,0.0,0.9463221430778503,0.9575083255767822,0.37177911400794983,0.14031202554378655,0.9575083255767822,0.013792167417705059,0.029411764815449715,0.32099616705010836
\alpha=\alpha_1\sqrt{\mu}+\alpha_2\mu+\alpha_3\mu\sqrt{\mu},\alpha=\alpha_{1}\sqrt{\mu}+\alpha_{2}\mu+\alpha_{3}\mu\sqrt{\mu},0.20689655172413793,0.9398217797279358,0.947388231754303,0.5176429748535156,0.19346895058333954,0.947388231754303,0.01128333155065775,0.0,0.30156771246838543
a=ArcTh\frac{Q}{P},a=ArcTh\frac{Q}{p},0.07142857142857142,0.8559316396713257,0.9118843078613281,0.16800621151924133,0.3378750226079319,0.9118843078613281,0.049976374953985214,0.0625,0.21710371410135848
b\prime-\alpha\prime=0,h\prime-\alpha\prime=0,0.14285714285714285,0.9138460755348206,0.924895703792572,0.6043815016746521,0.2092387233958814,0.924895703792572,0.019020918756723404,0.0,0.2862627921586762
\SigmaA^{\prime}A^{\prime\prime\prime\prime}-A^{\prime\prime3}-A^{\prime3}-A^{\prime\prime2}+A^{\prime\prime\prime\prime}A^{\prime\prime\prime}A^{\prime\prime\prime}-A^{\prime2}A^{\primeN}+,2A\primeA\prime\primeA\prime\prime\prime-A\prime\prime^{3}-AA\prime\prime\prime^{2}+AA\prime\primeA^{IV}-A\prime^{2}A^{IV}+,0.6981132075471698,0.9047943949699402,0.9228094220161438,0.3205506205558777,0.28410916886880916,0.9228094220161438,0.023045608773827553,0.02631578966975212,0.2502169433249834
"A_{o}=(a_{o},a_{1},a_{2},a_{j})(\alpha,\gamma)^{3}","A_{0}=(a_{0},a_{1},a_{2},a_{3})(x,\gamma)^{3}",0.1,0.9538531303405762,0.9605140686035156,0.5044926404953003,0.13392141627246615,0.9605140686035156,0.00995878130197525,0.0,0.33063706093241985
"\sum_{=+1}^{\infty/2/}a_{i}a_{i}a_{1}^{+}=\Phi_{1}^{(k-)}\mu_{k}^{-1}+\beta_{2}^{(k-k)}\mu_{k}^{-2}+\dots+\beta_{\mu}^{(k,n)},(2=1,2,\dots,w)","\sum_{v=s+1}^{(s,s\prime)}\alpha_{v}\mu_{k}^{v}=\beta_{1}^{(s,s\prime)}\mu_{k}^{m-1}+\beta_{2}^{(s,s\prime)}\mu_{k}^{m-2}+\dots+\beta_{m}^{(s,s\prime)},(k=1,2,\dots,m).",0.2982456140350877,0.832896888256073,0.8644393086433411,0.27282536029815674,0.5840253269697449,0.8644393086433411,0.03978349268436432,0.08181817829608917,0.09580195701022065
\gamma_{v}=c_{v}/R,\gamma_{v}=c_{v}/R,0.0,0.9403185248374939,0.9500811100006104,0.5391867756843567,0.15953370889049742,0.9500811100006104,0.014731557108461857,0.0,0.3162189604440452
"r_j(a,b)=s_j(a_i,b_i)","r_{j}(a,b)=s_{j}(a_{i},b_{i})",0.27586206896551724,0.9753013849258423,0.9781431555747986,0.6770827174186707,0.06537019971341707,0.9781431555747986,0.004708818159997463,0.0,0.36510918234455264
2CB\timesBD=CB^{2}+BA^{2},2CB\timesBD=CB^{2}+BA^{2},0.0,0.9754148125648499,0.9765661954879761,0.8336694836616516,0.10868746591392085,0.9765661954879761,0.0022047492675483227,0.0,0.3471514918296221
h=4.954cm,h=4.954cm,0.0,0.9558886885643005,0.9602093696594238,0.7077614068984985,0.12627773024645098,0.9602093696594238,0.00777551531791687,0.0,0.33357265576518913
+[(1+y^{3})dx^{2}+(1+x^{2})dy^{2}-2xydxdy][2\phi^{2}(1+x^{2}+y^{2})],+[(1+y^{2})dx^{2}+(1+x^{2})dy^{2}-2xydxdy]/[2\rho^{2}(1+x^{2}+y^{2})],0.045454545454545456,0.9432657957077026,0.9509093761444092,0.5665217638015747,0.18606424944099378,0.9509093761444092,0.0116506926715374,0.0,0.3059380506813662
\rho^2=2a^2(1+ \cos\frac{2p}{p+2q}\phi),\rho^{2}=2a^{2}(1+ \cos\frac{2p}{p+2q}\phi),0.125,0.9439159631729126,0.9551638960838318,0.457647442817688,0.17264507763104575,0.9551638960838318,0.015570377930998802,0.03333333507180214,0.306340860366754
(\frac{\widehat{\Delta}y}{\Deltat})=\frac{1}{nmT}(\tilde{v}_{n+1}-\tilde{y}_{1}),(\frac{\tilde{\Deltay}}{\Deltat})=\frac{1}{nmT}(\tilde{y}_{n+1}-\tilde{y}_{1}),0.08888888888888889,0.949571430683136,0.9606011509895325,0.3827894330024719,0.13519388764866272,0.9606011509895325,0.013957777991890907,0.021276595070958138,0.3259075863221563
"xx_{1}x_{2}xxxxxxxxxxxxxxxxxxxxxxxx_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2}x_{2},x_{2}x_{2}x_{2}x_{1},","0.Pr(E)\le1\cdotD(0,2\pi)C(r)",7.571428571428571,0.5280838012695312,0.5875828266143799,0.1083526685833931,1.9025256873244751,0.5875828266143799,0.06617014855146408,0.5153374075889587,-0.62904462580183
\frac{93\times5=(72+1)5=15=3655}{87\times5}=(786+1)\frac{5}{15}\equiv\frac{465}{285},\align*93\times5&=(92+1)5=465\\79\times5&=(78+1)5=395\\57\times5&=(56+1)5=235 \align*,0.6865671641791045,0.820602297782898,0.8539156913757324,0.2596205472946167,0.6224170902895215,0.8539156913757324,0.041308823972940445,0.08474576473236084,0.0756502874880122
(\DeltaB:AC+BC)=ab:AB,(\underbrace{AB:AC+BC})=ab:AB,0.21052631578947367,0.9760520458221436,0.9774829149246216,0.8163638114929199,0.10268130907109214,0.9774829149246216,0.0027061947621405125,0.0,0.34992064234141185
I_i\sim0_i\timesk\timesj\times\frac{e^{-(\mu_11+\mu_32)}{X_1^2}}{X_1^2},I_{i}\simO_{i}\timesk\timesj\times\frac{e^{-(\mu_{1}x_{1i}+\mu_{2}x_{2i})}}{X_{i}^{2}},0.43333333333333335,0.8715873956680298,0.8928248286247253,0.34159597754478455,0.4404555847292347,0.8928248286247253,0.027979766950011253,0.06382978707551956,0.16818174014309234
"a=3x,b=3y,c=3z","a=3x,b=3y,c=3z.",0.06666666666666667,0.9952957034111023,0.9953299164772034,0.9673667550086975,0.02762388192476973,0.9953299164772034,7.116535562090576e-05,0.0,0.38708241382097347
\bar{A}_{1}=E_{U}t_{U}+2E_{CS}+E_{L}t_{L}=A_{1},\bar{A}_{1}=E_{U}t_{U}+2E_{C}s+E_{L}t_{L}=A_{1},0.045454545454545456,0.988615095615387,0.9893227815628052,0.7783627510070801,0.0522133910278005,0.9893227815628052,0.0012563199270516634,0.0,0.3748437562140019
2i_{s}=j^{\beta}=i^{\alpha}+i^{0},^{2}i_{s}=i^{\beta}=i^{\alpha}+i^{0},0.14814814814814814,0.9289281368255615,0.9403824806213379,0.44141146540641785,0.2268596956433708,0.9403824806213379,0.015816640108823776,0.03846153989434242,0.27771680601231835
"\Gamma(\frac{1}{2})=2\inte^{-2dz}=\sqrt{\pi}=1,725,","\Gamma(\frac{1}{2})=2\int_{0}^{\infty}e^{-z^{2}}dz=\sqrt{\pi}=1,7725,",0.32608695652173914,0.9274765849113464,0.9412298798561096,0.5192257165908813,0.1651973027720682,0.9412298798561096,0.01985551416873932,0.0,0.3104130308336166
"{\mathcal{H}}_{I}=\frac{a_{I}}{a_{\theta}},{X_{I}}=\frac{a_{L}}{a_{I}}\cdot\frac{a_{I}}{a_{\theta}},\dots,{\mathcal{H}}_{I}=\frac{a_{I}}{a_{oI}}\cdot\frac{a_{VI}}{a_{v,2}}\dots\frac{a_{I}}{a_{0}}\cdot\frac{a_{I}}{a_{0}}.I_{C}","\mathcal{F}_{1}=\frac{a_{1}}{a_{0}},\mathcal{F}_{2}=\frac{a_{2}}{a_{1}}\cdot\frac{a_{1}}{a_{0}},\dots\mathcal{F}_{i}=\frac{a_{i}}{a_{i-1}}\cdot\frac{a_{i-1}}{a_{i-2}}\cdot\dots\cdot\frac{a_{1}}{a",0.4523809523809524,0.8498896956443787,0.8870734572410583,0.15141770243644714,0.4556254764023834,0.8870734572410583,0.042054418474435806,0.0903225764632225,0.15451467704282548
D:\delta=f:f\prime,D:\delta=f:f\prime,0.0,0.926252543926239,0.9332138299942017,0.6516520380973816,0.30954776631140973,0.9332138299942017,0.012241227552294731,0.0,0.24946642547311676
\frac{dx}{du}=\sum_{\mu}\frac{u^{\prime\prime\prime}v^{\mu+1}}{n!\Gamma(s+\mu+2)},\frac{dx}{du}=\sum_{\mu}\frac{u^{\mu}v^{\mu+1}}{\mu!\Gamma(s+\mu+2)},0.09523809523809523,0.8802204728126526,0.9103929400444031,0.2189246267080307,0.34231787621813836,0.9103929400444031,0.034077078104019165,0.06521739065647125,0.21418654739921167
