text,ground truth,CER,posterior probability,mean sequence probability,min sequence probability,mean sequence entropy,mean sequence probablity with latex check,probability variance,low confidence ratio,combined score
\omega_{3}=2x\int_{0}^{\frac{1}{2}}(\hat{e}_{1}^{3}s_{2}+\dot{z}^{3}x)=2xf_{e}^{\frac{1}{e}}(\begin{array}{1}{t}&t\\t_{1}4.4.t\partial/\frac{z}{3}\end{array}),(J_{x})=2vF\int_{0}^{\frac{1}{2}}(e_{x}^{2}\deltaz+z^{2}\deltaz)=2vF\int_{0}^{\frac{1}{2}}(e_{x}^{2}\deltaz+\delta\frac{z^{3}}{3}),0.532608695652174,0.755003035068512,0.8037598133087158,0.19838468730449677,0.7718363267171385,0.8037598133087158,0.05883528292179108,0.18269231915473938,-0.02376906919431692
\frac{d\phi}{dt}=k\phi,\frac{d\phi}{dt}=k\phi,0.0,0.9858666062355042,0.9868582487106323,0.8357732892036438,0.061374153900292834,0.9868582487106323,0.0019073867006227374,0.0,0.37019363792413584
"\vec{x}\in\vec{x}_{T}_{T}_{T},2.E.D","\bar{x}\in\bar{x}_{\bar}{F},Q.E.D.",0.4782608695652174,0.766099214553833,0.8091972470283508,0.2159138023853302,0.9081840888145818,0.8091972470283508,0.050972986966371536,0.10344827175140381,-0.06028439106477314
C=cA,C=cA,0.0,0.9002376198768616,0.9193463325500488,0.5520428419113159,0.13681762542416567,0.9193463325500488,0.03251691535115242,0.0,0.3130114828503533
7+25+14+2+36=84,7+25+14+2+36=84,0.0,0.9963617920875549,0.9963944554328918,0.9696090817451477,0.02233704402139362,0.9963944554328918,6.734249473083764e-05,0.0,0.3896229645645993
k^{2}m-0)=(\lambda-2w)(x+w\pm\sqrt{-(3w^{3}-p)})\equivx^{3}-p-2w(4w\prime-p(TT),(x^{3}_{-}px-q)=(x-2w)(x+w\pm\sqrt{-(3w^{2}-p)})=x^{3}-px-2w(4w^{2}-p)(17,0.3283582089552239,0.8076583743095398,0.846173107624054,0.28712156414985657,0.6669408644250713,0.846173107624054,0.04808475077152252,0.1525423675775528,0.041184423764082545
J_{s2}=\int_{tod>\infty}^{\infty}\frac{ \sin(k_{s}) \sin(k_{s})}{\omegad[(\omegad-4\sqrt{1-k})]^2}\cdotd(\omegad),J_{s2}=\int_{\omegad>\omega_{dmin}}^{\infty}\frac{ \sin(k_{8}) \sin(k_{9})}{\omegad[\omegad-4\sqrt{(1-k)}]^{2}}\cdotd(\omegad),0.22784810126582278,0.8774968981742859,0.9113321304321289,0.16268290579319,0.33716566531434994,0.9113321304321289,0.035630002617836,0.054794520139694214,0.21870768201917276
\sqrt{\frac{3}{(x-3)^2}}=4(3+\sqrt{(x-3)},\sqrt{(x-3)^{2}}=4(3+\sqrt{x-3}),0.375,0.930964469909668,0.9412359595298767,0.5454063415527344,0.18984284675188112,0.9412359595298767,0.015642564743757248,0.0,0.30055724511119825
C=\frac{\pi}{4}(\frac{a}{2}-\frac{1}{M}+\frac{a}{1-eM\alpha}),C=\frac{\pi}{4}(\frac{a}{2}-\frac{1}{M}+\frac{a}{1-e^{M\alpha}}),0.07317073170731707,0.9823639988899231,0.9842848181724548,0.7008629441261292,0.04986456119337514,0.9842848181724548,0.0032404386438429356,0.0,0.3737681027916319
"I_{DT}--1000\alpha_{1},A_{DT}=1000","I_{DT}=-1000a_{1},A_{DT}=1000a_{0}",0.20588235294117646,0.9129151701927185,0.9305907487869263,0.3707124888896942,0.2730161586236752,0.9305907487869263,0.02321513555943966,0.032258063554763794,0.25657822335434777
"\alpha\{10\overline{10}\} \coP,c\{0001\}0P,","a\{1010\}\inftyP,c\{0001\}0P,",0.35,0.9284392595291138,0.9372112154960632,0.47752824425697327,0.280760336022736,0.9372112154960632,0.012696521356701851,0.03703703731298447,0.25517294432673404
r_{A}^{B}_{A}\in \R,r_{A}^{B}\in \mathbb{R},0.5,0.9862392544746399,0.9866355061531067,0.8958955407142639,0.08726547976816867,0.9866355061531067,0.0007886628736741841,0.0,0.35974801055397526
Y_{l}=3forA_{l}<Q_{l},Y_{l}=3 \text{for}A_{l}<Q_{l},0.25,0.9444363713264465,0.9539040327072144,0.5211780071258545,0.14064302399125395,0.9539040327072144,0.01407377514988184,0.0,0.3253044034863842
=K_3 \sbO_3S+H_2O+Aq,=K_{3}SbO_{3}S+H_{2}O+Ag,0.3333333333333333,0.9510462284088135,0.9556846022605896,0.6453108191490173,0.16567301757817532,0.9556846022605896,0.007810586132109165,0.0,0.31600463387296573
V=F(\sum_{1}^{n}\alpha_{n}x_{n}),V=F(\sum_{1}^{n}\alpha_{n}x_{n}),0.0,0.9193292260169983,0.9308964014053345,0.5243715047836304,0.20730118221373262,0.9308964014053345,0.01755375601351261,0.0,0.28943808767664075
"H_{2}O=H_{2}+O,18=2+16,jest","H_{2}O=H_{2}+O,18=2+16,jest",0.0,0.9560786485671997,0.9609451293945312,0.6805890798568726,0.1258206759897045,0.9609451293945312,0.008255031891167164,0.0,0.33404978136193075
"X=\{x\}\cup\{a\inA-D:\Theta(a,x)\inS,","X=\{x\}\cup\{a\inA-D:\Theta(a,x)\inS\}",0.045454545454545456,0.9838812947273254,0.9848606586456299,0.8014402985572815,0.061962555785928984,0.0,0.0017981836572289467,0.0,0.0
\lambda+i\int\frac{(1-\rho^{2})d\phi}{(1-\rho^{2} \sin^{2}\phi) \cos\phi}=C,\lambda+i\int\frac{(1-e^{2})d\phi}{(1-e^{2} \sin^{2}\phi) \cos\phi}=C,0.044444444444444446,0.9491655230522156,0.9599526524543762,0.42288851737976074,0.15559737499217513,0.9599526524543762,0.013961720280349255,0.042553190141916275,0.31323147295649717
"\beta\prime_2 \sin\alpha+0,","\beta\prime_{2} \sin\alpha\neq0,",0.21428571428571427,0.9282395839691162,0.9428410530090332,0.46611934900283813,0.16329412432577708,0.9428410530090332,0.020240502431988716,0.0714285746216774,0.29753305654896695
B_1=E_{1},B_{1}=E_{1},0.18181818181818182,0.7724577188491821,0.851010799407959,0.16687780618667603,0.05516345496322505,0.851010799407959,0.07846838235855103,0.09090909361839294,0.30015711905421505
a_{1}\rho\cupa_{1}\rho^{2}\cup\dots\cupa_{1}\rho^{n}=V,a_{1}\rho\cupa_{1}\rho^{2}\cup\dots\cupa_{1}\rho^{n}=V,0.0,0.9543201327323914,0.9642651677131653,0.39380621910095215,0.11052266842028108,0.9642651677131653,0.012394937686622143,0.029411764815449715,0.3356146467540638
\alpha=\alpha_1\sqrt{\mu}+\alpha_2\mu+\alpha_3\mu\sqrt{\mu},\alpha=\alpha_{1}\sqrt{\mu}+\alpha_{2}\mu+\alpha_{3}\mu\sqrt{\mu},0.20689655172413793,0.9623929858207703,0.9649361371994019,0.7378278374671936,0.13103569840990303,0.9649361371994019,0.004542398266494274,0.0,0.3335601755157996
a=ArcTh\frac{Q}{P},a=ArcTh\frac{Q}{p},0.07142857142857142,0.8560234904289246,0.9083128571510315,0.22660718858242035,0.36050510006595005,0.9083128571510315,0.054595764726400375,0.125,0.1941231028340326
b\prime-\alpha\prime=0,h\prime-\alpha\prime=0,0.14285714285714285,0.9274718165397644,0.9374701380729675,0.6131870150566101,0.15946301337065608,0.9374701380729675,0.017137542366981506,0.0,0.3112028498809246
\SigmaA^{\prime}A^{\prime\prime\prime\prime}-A^{\prime3}-A^{\prime3}-A^{\prime\prime2}+A^{\prime\prime\prime\prime}A^{\prime\prime\prime}A^{\prime2AN}+,2A\primeA\prime\primeA\prime\prime\prime-A\prime\prime^{3}-AA\prime\prime\prime^{2}+AA\prime\primeA^{IV}-A\prime^{2}A^{IV}+,0.660377358490566,0.8994350433349609,0.9198057055473328,0.29134270548820496,0.3046430938990425,0.9198057055473328,0.024651501327753067,0.0476190522313118,0.23654123421305379
"A_{o}=(a_{o},a_{1},a_{2},a_{j})(\alpha,\gamma)^{3}","A_{0}=(a_{0},a_{1},a_{2},a_{3})(x,\gamma)^{3}",0.1,0.9587115049362183,0.9640321731567383,0.5753092169761658,0.11616580816231346,0.9640321731567383,0.008427317254245281,0.0,0.33914654599776994
"\sum_{=+1}^{\infty\prime}x_{+1}x_{+}x_{2}^{r}=\Phi_{1}^{(t)}\mu_{2}^{-r-1}+\beta_{2}^{(t-r)}\mu_{4}^{-2}+\dots+\beta_{\mu}^{(t,r)},(2=1,2,\dots,w)","\sum_{v=s+1}^{(s,s\prime)}\alpha_{v}\mu_{k}^{v}=\beta_{1}^{(s,s\prime)}\mu_{k}^{m-1}+\beta_{2}^{(s,s\prime)}\mu_{k}^{m-2}+\dots+\beta_{m}^{(s,s\prime)},(k=1,2,\dots,m).",0.3157894736842105,0.8404393792152405,0.878546953201294,0.17517659068107605,0.5928849911950305,0.878546953201294,0.041309379041194916,0.072727270424366,0.09971933071763223
\gamma_{v}=c_{v}/R,\gamma_{v}=c_{v}/R,0.0,0.9670145511627197,0.9696042537689209,0.7497162222862244,0.11439389364971551,0.9696042537689209,0.004722036886960268,0.0,0.34208414404768217
"r_j(a,b)=s_j(a_i,b_i)","r_{j}(a,b)=s_{j}(a_{i},b_{i})",0.27586206896551724,0.9788538217544556,0.9804920554161072,0.7672844529151917,0.06090947275716715,0.9804920554161072,0.002964957617223263,0.0,0.36783303306357606
2CB\timesBD=CB^{2}+BA^{2},2CB\timesBD=CB^{2}+BA^{2},0.0,0.9798362255096436,0.9807221293449402,0.8426656126976013,0.09194424655734937,0.9807221293449402,0.0017025998095050454,0.0,0.3555111531150364
h=4.954cm,h=4.954cm,0.0,0.9875999093055725,0.9879263639450073,0.9168556928634644,0.06328380013574512,0.9879263639450073,0.0006829105550423265,0.0,0.3698570255237049
+[(1+y^{3})dx^{2}+(1+x^{2})dy^{2}-2\chiydxdy][2\phi^{2}(1+x^{2}+y^{2})],+[(1+y^{2})dx^{2}+(1+x^{2})dy^{2}-2xydxdy]/[2\rho^{2}(1+x^{2}+y^{2})],0.06060606060606061,0.9511773586273193,0.9581339359283447,0.5268179178237915,0.1567959676604452,0.9581339359283447,0.010260394774377346,0.0,0.3205351873071598
\rho^2=2a^2(1+ \cos\frac{2p}{p+2q}\phi),\rho^{2}=2a^{2}(1+ \cos\frac{2p}{p+2q}\phi),0.125,0.9627768397331238,0.96798175573349,0.6038029193878174,0.11580132299149551,0.96798175573349,0.008248358964920044,0.0,0.34087217309679785
(\frac{\widehat{\Delta}y}{\Deltat})=\frac{1}{nmT}(\tilde{v}_{n+1}-\tilde{y}_{1}),(\frac{\tilde{\Deltay}}{\Deltat})=\frac{1}{nmT}(\tilde{y}_{n+1}-\tilde{y}_{1}),0.08888888888888889,0.9656994342803955,0.9701845645904541,0.5545313358306885,0.11790744308324462,0.9701845645904541,0.0069448878057301044,0.0,0.3409108486028838
::::::::::::::::::::,"0.Pr(E)\le1\cdotD(0,2\pi)C(r)",1.0,0.4464041590690613,0.5049638748168945,0.11269725859165192,2.2280160201386354,0.5049638748168945,0.05910618603229523,0.5909091234207153,-0.8074026828128396
\frac{93\times5}{\beta7}\sum_{\beta}^{3}\sum_{\beta}^{\prime}\frac{5}{5}=(\frac{(72}{(78+1)}{56}+1)\frac{5}{5}\equiv\frac{465}{285},\align*93\times5&=(92+1)5=465\\79\times5&=(78+1)5=395\\57\times5&=(56+1)5=235 \align*,1.044776119402985,0.7710830569267273,0.8160290718078613,0.22537201642990112,0.6982569951295033,0.8160290718078613,0.054754920303821564,0.13750000298023224,0.019608830075296745
(\DeltaB:AC+BC)=ab:AB,(\underbrace{AB:AC+BC})=ab:AB,0.21052631578947367,0.9860341548919678,0.9866059422492981,0.8662471175193787,0.06377550463886082,0.9866059422492981,0.0011146041797474027,0.0,0.36913217504417495
L_i\simO_i\timesk\timesj\times\frac{e^{-(\mu_11+\mu_3xt)}{X_1^2}}{X_1^2},I_{i}\simO_{i}\timesk\timesj\times\frac{e^{-(\mu_{1}x_{1i}+\mu_{2}x_{2i})}}{X_{i}^{2}},0.45,0.8814443945884705,0.9024655818939209,0.33231592178344727,0.3592146227342555,0.9024655818939209,0.02711772359907627,0.0416666679084301,0.20896705008218014
"a=3x,b=3y,c=3z","a=3x,b=3y,c=3z.",0.06666666666666667,0.9926388263702393,0.9928719997406006,0.9124094247817993,0.030242053769410738,0.9928719997406006,0.000468755402835086,0.0,0.38505197838847594
\bar{A}_{1}=E_{U}t_{U}+2E_{CS}+E_{L}t_{L}=A_{1},\bar{A}_{1}=E_{U}t_{U}+2E_{C}s+E_{L}t_{L}=A_{1},0.045454545454545456,0.9958134293556213,0.9958840608596802,0.9318327307701111,0.024371822909774233,0.9958840608596802,0.00013855013821739703,0.0,0.38860489517996244
2i_{s}=j^{\beta}=i^{\alpha}+i^{0},^{2}i_{s}=i^{\beta}=i^{\alpha}+i^{0},0.14814814814814814,0.9352560043334961,0.9454831480979919,0.47546708583831787,0.19116106967077362,0.9454831480979919,0.014732160605490208,0.03846153989434242,0.29403652339201886
"\Gamma(\frac{1}{2})=2\inte^{-2dz}=\sqrt{\pi}=1,725,","\Gamma(\frac{1}{2})=2\int_{0}^{\infty}e^{-z^{2}}dz=\sqrt{\pi}=1,7725,",0.32608695652173914,0.9232627749443054,0.9373630285263062,0.47556227445602417,0.17840265554662876,0.9373630285263062,0.020257843658328056,0.05714285746216774,0.29215557769943745
"Y_{I}=\frac{a_{I}}{a_{\theta}},X_{I}=\frac{a_{L}}{a_{I}}\cdot\frac{a_{I}}{a_{0}},\dots,f_{I}=\frac{\frac{a_{I}}{a_{I}}}{a_{o}_{J}}\cdot\frac{a_{IJ}}{a_{r,2}}\dots\frac{a_{I}}{a_{0}}\cdotf_{0}.","\mathcal{F}_{1}=\frac{a_{1}}{a_{0}},\mathcal{F}_{2}=\frac{a_{2}}{a_{1}}\cdot\frac{a_{1}}{a_{0}},\dots\mathcal{F}_{i}=\frac{a_{i}}{a_{i-1}}\cdot\frac{a_{i-1}}{a_{i-2}}\cdot\dots\cdot\frac{a_{1}}{a",0.4365079365079365,0.8674113154411316,0.9014540314674377,0.12156020104885101,0.3891290912408916,0.0,0.03732072189450264,0.07801418006420135,0.0
D:\delta=f:f\prime,D:\delta=f:f\prime,0.0,0.9569244980812073,0.9595088958740234,0.8000755906105042,0.5054947782967516,0.9595088958740234,0.005090028513222933,0.0,0.18160564703090873
\frac{dx}{du}=\sum_{\mul}\frac{u^{\prime\prime\prime}v^{\mu+1}}{\mu!\Gamma(s+\mu+2)},\frac{dx}{du}=\sum_{\mu}\frac{u^{\mu}v^{\mu+1}}{\mu!\Gamma(s+\mu+2)},0.09523809523809523,0.9018458127975464,0.9209701418876648,0.42012450098991394,0.2594431284278665,0.9209701418876648,0.026107298210263252,0.06382978707551956,0.25184484796881546
